"KT1 3SB",10,"N",31,31,31,0,0,31,0,519923,169141,"E92000001","E19000003","E18000007","","E09000021","E05000407","S"
"KT1 3SD",10,"N",39,39,39,0,0,39,0,519885,169229,"E92000001","E19000003","E18000007","","E09000021","E05000407","S"
"KT1 3SE",10,"N",12,12,12,0,0,1,0,519731,169412,"E92000001","E19000003","E18000007","","E09000021","E05000407","S"
"KT1 3SF",10,"N",12,12,12,0,0,1,0,519714,169458,"E92000001","E19000003","E18000007","","E09000021","E05000407","S"
"KT1 3SG",10,"N",18,18,18,0,0,1,0,519701,169441,"E92000001","E19000003","E18000007","","E09000021","E05000407","S"
"KT1 3SH",10,"N",3,3,3,0,0,1,0,520118,169165,"E92000001","E19000003","E18000007","","E09000021","E05000407","S"
"KT1 3SJ",10,"N",2,2,1,1,0,2,0,519702,169509,"E92000001","E19000003","E18000007","","E09000021","E05000407","S"
"KT1 3SL",10,"N",34,34,34,0,0,34,0,519869,169531,"E92000001","E19000003","E18000007","","E09000021","E05000407","S"
"KT1 3SN",10,"N",2,2,2,0,0,2,0,519829,169406,"E92000001","E19000003","E18000007","","E09000021","E05000407","S"
"KT1 3SP",10,"N",14,14,14,0,0,14,0,520090,169584,"E92000001","E19000003","E18000007","","E09000021","E05000407","S"
"KT1 3SR",10,"N",32,32,32,0,0,32,0,520150,169332,"E92000001","E19000003","E18000007","","E09000021","E05000407","S"
"KT1 3SS",10,"N",39,39,39,0,0,39,0,520106,169346,"E92000001","E19000003","E18000007","","E09000021","E05000407","S"
"KT1 3ST",10,"N",25,25,25,0,0,25,0,519692,169558,"E92000001","E19000003","E18000007","","E09000021","E05000407","S"
"KT1 3SW",10,"N",29,29,29,0,0,29,0,519904,169496,"E92000001","E19000003","E18000007","","E09000021","E05000407","S"
"KT1 3WU",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 3XT",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 4AA",10,"N",2,2,2,0,0,2,0,517632,169194,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4AB",10,"N",5,4,5,0,0,3,0,517642,168618,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4AD",10,"N",1,1,0,1,0,1,0,517029,167593,"E92000001","E19000003","E18000007","","E09000027","E05000520","S"
"KT1 4AE",10,"N",10,10,8,2,0,6,0,517496,169338,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4AF",10,"N",1,1,1,0,0,1,0,517292,169285,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4AG",10,"N",1,1,1,0,0,1,0,517494,169382,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4AL",10,"N",32,32,30,2,0,19,0,517394,169529,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4AN",10,"N",43,43,31,12,0,25,0,517483,169494,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4AR",10,"N",21,21,21,0,0,1,0,517375,169516,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4AS",10,"N",55,55,52,3,0,53,0,517430,169596,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4AT",10,"N",20,20,19,1,0,2,0,517391,169697,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4AU",10,"N",32,32,32,0,0,4,0,517335,169733,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4AW",10,"N",6,6,6,0,0,6,0,517418,169547,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4AX",10,"N",40,40,40,0,0,5,0,517281,169709,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4AY",10,"N",23,23,23,0,0,23,0,517245,169675,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4AZ",10,"N",1,1,1,0,0,1,0,517127,169453,"E92000001","E19000003","E18000007","","E09000027","E05000530","S"
"KT1 4BA",10,"N",33,33,33,0,0,5,0,517164,169722,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4BB",10,"N",10,10,10,0,0,8,0,517018,169873,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4BE",10,"N",45,45,45,0,0,38,0,517174,169893,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4BG",10,"N",31,31,31,0,0,18,0,517100,169865,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4BH",10,"N",59,59,58,1,0,5,0,517652,169478,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4BJ",10,"N",12,12,12,0,0,1,0,517617,169421,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4BU",10,"N",9,9,5,4,0,6,0,517647,169417,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4BY",10,"N",2,2,0,2,0,2,0,517575,169420,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4DA",10,"N",41,41,30,11,0,19,0,517557,169479,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4DB",10,"N",38,38,21,17,0,22,0,517554,169567,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4DE",10,"N",2,2,2,0,0,2,0,517465,169618,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4DF",10,"N",12,12,12,0,0,11,0,517433,169619,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4DG",10,"N",42,42,34,8,0,31,0,517446,169683,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4DH",10,"N",12,12,12,0,0,1,0,517418,169660,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4DJ",10,"N",3,3,3,0,0,3,0,517378,169734,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4DL",10,"N",14,14,10,4,0,12,0,517301,169939,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4DP",10,"N",14,14,14,0,0,1,0,517584,169438,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4DQ",10,"N",21,21,19,2,0,18,0,517474,169685,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4DR",10,"N",5,5,5,0,0,4,0,517203,170090,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4DT",10,"N",20,20,20,0,0,1,0,517351,169968,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4DU",10,"N",8,8,8,0,0,2,0,517394,169944,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4DW",10,"N",20,20,20,0,0,20,0,517293,169913,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4DY",10,"N",20,20,14,6,0,10,0,517406,169859,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4DZ",10,"N",12,12,12,0,0,6,0,517423,169870,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4EB",10,"N",32,27,30,2,0,26,0,517255,169790,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4ED",10,"N",25,25,25,0,0,13,0,517173,169805,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4EE",10,"N",68,68,68,0,0,5,0,517278,170075,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4EF",10,"N",52,52,52,0,0,21,0,517227,169975,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4EG",10,"N",15,15,15,0,0,15,0,517240,169730,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4EJ",10,"N",16,16,16,0,0,2,0,517214,169821,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4EP",10,"N",1,1,1,0,0,1,0,517650,169743,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4EQ",10,"N",25,25,23,2,0,3,0,517682,169548,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4ER",10,"N",57,56,48,9,0,16,1,517631,169626,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4ET",10,"N",1,1,0,1,0,1,0,517462,169363,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4EU",10,"N",30,29,29,1,0,14,0,517651,169727,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4EW",10,"N",20,20,20,0,0,1,0,517688,169603,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4EX",10,"N",3,3,3,0,0,0,0,517456,169774,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4EZ",10,"N",1,1,0,1,0,1,0,517668,169705,"E92000001","E19000003","E18000007","","E09000027","E05000522","L"
"KT1 4HB",10,"N",1,1,0,1,0,1,0,517618,169756,"E92000001","E19000003","E18000007","","E09000027","E05000522","L"
"KT1 4HD",10,"N",3,3,3,0,0,3,0,517454,169825,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4HE",10,"N",12,12,12,0,0,4,0,517690,169926,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4HF",10,"N",12,12,12,0,0,1,0,517544,169768,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4HG",10,"N",28,27,27,1,0,14,0,517479,169785,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4HH",10,"N",3,3,3,0,0,1,0,517698,169893,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4HJ",10,"N",14,13,14,0,0,9,0,517699,169953,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4HL",10,"N",8,8,8,0,0,8,0,517564,170137,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4HN",10,"N",24,24,24,0,0,15,0,517506,169810,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4HP",10,"N",33,33,33,0,0,23,0,517450,170005,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4HQ",10,"N",43,43,42,1,0,16,0,517619,169899,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4HR",10,"N",12,12,12,0,0,12,0,517496,170045,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4HS",10,"N",29,29,28,1,0,18,0,517387,170055,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4HT",10,"N",4,4,4,0,0,2,0,517466,169857,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4HU",10,"N",16,16,16,0,0,1,0,517412,169980,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4HW",10,"N",16,15,15,1,0,15,1,517547,169806,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4HX",10,"N",4,4,4,0,0,2,0,517551,169840,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4HY",10,"N",15,15,15,0,0,1,0,517554,169719,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4HZ",10,"N",10,10,10,0,0,1,0,517620,169879,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4JB",10,"N",13,13,13,0,0,7,0,517677,169729,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4JD",10,"N",23,23,23,0,0,1,0,517444,169934,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 4JF",10,"N",11,11,11,0,0,4,0,517538,169976,"E92000001","E19000003","E18000007","","E09000027","E05000522","S"
"KT1 9AH",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9AT",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9BB",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9BJ",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9BL",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9BQ",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9DH",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9DS",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9EL",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9FB",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9FD",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9FN",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9FT",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9GF",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9GL",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9GQ",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9HD",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9HL",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9HQ",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9HT",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9HY",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9JD",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9JF",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9JG",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9JJ",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9JU",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9LQ",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9ND",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9NN",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9NP",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9NQ",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9NS",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9NW",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9NY",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9PA",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9PD",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9PF",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9PJ",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9PL",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9PN",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9PR",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9QA",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9QD",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9QR",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9QZ",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9RB",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9RD",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9RF",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9RH",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9RP",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9RR",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9RT",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9SA",10,"N",2,2,0,2,0,1,0,517886,169005,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 9SB",10,"N",1,1,0,1,0,1,0,517886,169005,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 9SD",10,"N",1,1,0,1,0,1,0,517886,169005,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 9SE",10,"N",1,1,0,1,0,1,0,517886,169005,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 9SF",10,"N",1,1,0,1,0,1,0,517886,169005,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 9SG",10,"N",1,1,0,1,0,1,0,517886,169005,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 9SH",10,"N",1,1,0,1,0,1,0,517886,169005,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 9SJ",10,"N",1,1,0,1,0,1,0,517886,169005,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 9SL",10,"N",1,1,0,1,0,1,0,517886,169005,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 9SN",10,"N",1,1,0,1,0,1,0,517886,169005,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 9SP",10,"N",1,1,0,1,0,1,0,517886,169005,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 9SQ",10,"N",1,1,0,1,0,1,0,517886,169005,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 9SR",10,"N",1,1,0,1,0,1,0,517886,169005,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 9SS",10,"N",1,1,0,1,0,1,0,517886,169005,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 9ST",10,"N",1,1,0,1,0,1,0,517886,169005,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 9SU",10,"N",1,1,0,1,0,1,0,517886,169005,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 9SY",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9SZ",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9TB",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9TG",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9TH",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9TJ",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9TQ",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9TS",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9TU",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9TX",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9TZ",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9UA",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9UG",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9UQ",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9US",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9WB",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9WD",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9WN",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9WP",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9WR",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9WW",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9WX",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9WY",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9XA",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9XD",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9XE",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9XF",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9XG",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9XJ",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9XL",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9XN",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9XP",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9XQ",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9XR",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9XS",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 9ZY",10,"N",1,1,0,1,0,1,0,517886,169005,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 9ZZ",10,"N",1,1,0,1,0,1,0,517886,169005,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT100AA",10,"N",31,31,30,1,0,31,0,515815,165470,"E92000001","E19000002","E18000008","E10000030","E07000207","E05007257","S"
"KT100AB",10,"N",20,20,20,0,0,19,0,515994,165795,"E92000001","E19000002","E18000008","E10000030","E07000207","E05007257","S"
"KT100AD",10,"N",31,31,31,0,0,31,0,515872,165470,"E92000001","E19000002","E18000008","E10000030","E07000207","E05007257","S"
"KT100AE",10,"N",3,3,3,0,0,3,0,515977,165679,"E92000001","E19000002","E18000008","E10000030","E07000207","E05007257","S"
"KT100AF",10,"N",42,42,42,0,0,1,0,515758,165506,"E92000001","E19000002","E18000008","E10000030","E07000207","E05007257","S"
"KT100AG",10,"N",8,8,8,0,0,8,0,516076,165803,"E92000001","E19000002","E18000008","E10000030","E07000207","E05007257","S"
"KT100AH",10,"N",19,19,19,0,0,19,0,516183,165603,"E92000001","E19000002","E18000008","E10000030","E07000207","E05007257","S"
"KT100AJ",10,"N",32,32,32,0,0,32,0,516505,165608,"E92000001","E19000002","E18000008","E10000030","E07000207","E05007257","S"
"KT100AL",10,"N",28,28,28,0,0,28,0,516587,165555,"E92000001","E19000002","E18000008","E10000030","E07000207","E05007257","S"
"KT100AN",10,"N",24,24,24,0,0,24,0,516495,165548,"E92000001","E19000002","E18000008","E10000030","E07000207","E05007257","S"
"KT100AP",10,"N",7,7,7,0,0,7,0,515805,165593,"E92000001","E19000002","E18000008","E10000030","E07000207","E05007257","S"
"KT100AQ",10,"N",28,28,24,4,0,28,0,516190,165715,"E92000001","E19000002","E18000008","E10000030","E07000207","E05007257","S"
"KT100AR",10,"N",21,21,21,0,0,1,0,515624,163557,"E92000001","E19000002","E18000008","E10000030","E07000207","E05007251","S"
"KT100AT",10,"N",60,60,60,0,0,2,0,515831,165210,"E92000001","E19000002","E18000008","E10000030","E07000207","E05007257","S"
"KT100AU",10,"N",22,22,22,0,0,22,0,515960,165342,"E92000001","E19000002","E18000008","E10000030","E07000207","E05007257","S"
"KT100AW",10,"N",47,47,47,0,0,1,0,515738,165433,"E92000001","E19000002","E18000008","E10000030","E07000207","E05007257","S"
"KT100AX",10,"N",28,28,28,0,0,28,0,515973,165304,"E92000001","E19000002","E18000008","E10000030","E07000207","E05007257","S"
"KT100AY",10,"N",21,21,21,0,0,21,0,515937,165383,"E92000001","E19000002","E18000008","E10000030","E07000207","E05007257","S"
"KT100AZ",10,"N",16,16,16,0,0,16,0,515993,165516,"E92000001","E19000002","E18000008","E10000030","E07000207","E05007257","S"
